date,t2m,sp,rh,wind_speed,pwv,tp
2019/4/23 4:30,295.64,1006.41,68.8,1.36,31.73,0.01
2019/4/23 4:45,295.94,1006.24,68.25,1.49,31.82,0.01
2019/4/23 5:00,296.24,1006.08,67.7,1.62,32.43,0.01
2019/4/23 5:15,296.2,1005.92,67.66,1.71,32.97,0.01
2019/4/23 5:30,296.16,1005.77,67.62,1.8,33.85,0.01
2019/4/23 5:45,296.12,1005.62,67.59,1.89,34.19,0.01
2019/4/23 6:00,296.08,1005.46,67.55,1.98,33.92,0.01
2019/4/23 6:15,296.1,1005.3,67.53,1.94,33.9,0.01
2019/4/23 6:30,296.13,1005.13,67.5,1.9,33.78,0.01
2019/4/23 6:45,296.16,1004.97,67.48,1.86,33.76,0.01
2019/4/23 7:00,296.18,1004.8,67.45,1.82,34.33,0.01
2019/4/23 7:15,296.37,1004.59,67.08,1.76,34.46,0.01
2019/4/23 7:30,296.56,1004.38,66.71,1.7,34.57,0.01
2019/4/23 7:45,296.74,1004.18,66.34,1.63,34.68,1.00E-05
2019/4/23 8:00,296.93,1003.97,65.97,1.57,34.89,1.00E-05
2019/4/23 8:15,296.91,1003.84,66.21,1.55,34.14,1.00E-05
2019/4/23 8:30,296.89,1003.71,66.45,1.54,33.59,1.00E-05
2019/4/23 8:45,296.87,1003.59,66.68,1.52,33.16,1.00E-05
2019/4/23 9:00,296.84,1003.46,66.92,1.51,33.23,1.00E-05
2019/4/23 9:15,296.49,1003.49,67.05,1.28,32.99,1.00E-05
2019/4/23 9:30,296.14,1003.52,67.18,1.05,33.4,1.00E-05
2019/4/23 9:45,295.79,1003.55,67.31,0.81,33.69,1.00E-05
2019/4/23 10:00,295.44,1003.58,67.44,0.58,33.77,1.00E-05
2019/4/23 10:15,295.66,1003.61,67.81,0.61,33.78,1.00E-05
2019/4/23 10:30,295.87,1003.64,68.17,0.63,33.9,1.00E-05
2019/4/23 10:45,296.09,1003.67,68.54,0.66,34.41,1.00E-05
2019/4/23 11:00,296.31,1003.7,68.91,0.68,34.66,1.00E-05
2019/4/23 11:15,296.32,1003.84,69.07,0.8,34.9,1.00E-05
2019/4/23 11:30,296.33,1003.98,69.23,0.92,35.1,1.00E-05
2019/4/23 11:45,296.34,1004.12,69.4,1.04,35.13,1.00E-05
2019/4/23 12:00,296.35,1004.27,69.56,1.17,34.89,1.00E-05
2019/4/23 12:15,296.26,1004.52,69.68,1.22,34.99,1.00E-05
2019/4/23 12:30,296.17,1004.78,69.8,1.27,35.12,1.00E-05
2019/4/23 12:45,296.09,1005.04,69.92,1.32,34.78,1.00E-05
2019/4/23 13:00,296,1005.29,70.04,1.38,34.2,1.00E-05
2019/4/23 13:15,295.78,1005.45,70.13,1.36,33.91,1.00E-05
2019/4/23 13:30,295.56,1005.62,70.23,1.34,33.45,1.00E-05
2019/4/23 13:45,295.34,1005.78,70.32,1.33,33.19,1.00E-05
2019/4/23 14:00,295.12,1005.94,70.41,1.31,33.15,1.00E-05
2019/4/23 14:15,294.84,1005.89,70.66,1.33,33.01,1.00E-05
2019/4/23 14:30,294.57,1005.85,70.9,1.34,32.79,1.00E-05
2019/4/23 14:45,294.3,1005.8,71.15,1.36,32.9,1.00E-05
2019/4/23 15:00,294.02,1005.76,71.4,1.37,33.23,1.00E-05
2019/4/23 15:15,294.19,1005.61,72.07,1.39,33.16,1.00E-05
2019/4/23 15:30,294.36,1005.46,72.74,1.42,32.84,1.00E-05
2019/4/23 15:45,294.53,1005.31,73.42,1.44,32.51,1.00E-05
2019/4/23 16:00,294.7,1005.16,74.09,1.46,32.19,1.00E-05
2019/4/23 16:15,294.58,1004.9,75.55,1.45,31.9,1.00E-05
2019/4/23 16:30,294.45,1004.64,77.01,1.45,31.28,1.00E-05
2019/4/23 16:45,294.33,1004.37,78.47,1.44,30.5,1.00E-05
2019/4/23 17:00,294.2,1004.11,79.93,1.44,30.64,1.00E-05
2019/4/23 17:15,294.1,1004.03,80.92,1.54,30.52,1.00E-05
2019/4/23 17:30,294,1003.95,81.9,1.64,30.43,1.00E-05
2019/4/23 17:45,293.9,1003.87,82.89,1.74,30.45,1.00E-05
2019/4/23 18:00,293.79,1003.78,83.88,1.85,30.61,1.00E-05
2019/4/23 18:15,294.06,1003.9,84.37,1.97,30.79,1.00E-05
2019/4/23 18:30,294.33,1004.02,84.85,2.1,30.88,1.00E-05
2019/4/23 18:45,294.59,1004.14,85.34,2.22,31.03,1.00E-05
2019/4/23 19:00,294.86,1004.26,85.83,2.35,31.35,1.00E-05
2019/4/23 19:15,294.76,1004.3,86.24,2.22,31.91,1.00E-05
2019/4/23 19:30,294.65,1004.33,86.65,2.08,32.39,1.00E-05
2019/4/23 19:45,294.55,1004.37,87.06,1.95,33.18,1.00E-05
2019/4/23 20:00,294.44,1004.4,87.47,1.82,33.52,1.00E-05
2019/4/23 20:15,294.25,1004.4,87.75,1.88,33.59,1.00E-05
2019/4/23 20:30,294.06,1004.39,88.03,1.94,33.26,1.00E-05
2019/4/23 20:45,293.87,1004.39,88.31,2,33.63,1.00E-05
2019/4/23 21:00,293.68,1004.38,88.59,2.06,33.63,1.00E-05
2019/4/23 21:15,294.1,1004.32,89.36,2,33.33,1.00E-05
2019/4/23 21:30,294.51,1004.26,90.14,1.94,33.06,1.00E-05
2019/4/23 21:45,294.93,1004.19,90.91,1.87,33.39,1.00E-05
2019/4/23 22:00,295.35,1004.13,91.69,1.81,34.54,1.00E-05
2019/4/23 22:15,295.27,1004.23,91.47,1.99,35.59,1.00E-05
2019/4/23 22:30,295.2,1004.33,91.26,2.17,36.28,1.00E-05
2019/4/23 22:45,295.12,1004.42,91.05,2.35,36.77,1.00E-05
2019/4/23 23:00,295.04,1004.52,90.84,2.52,36.84,1.00E-05
2019/4/23 23:15,295.01,1004.8,89.79,2.58,36.86,1.00E-05
2019/4/23 23:30,294.98,1005.07,88.74,2.64,37.1,1.00E-05
2019/4/23 23:45,294.95,1005.35,87.69,2.69,37.11,1.00E-05
2019/4/24 0:00,294.92,1005.62,86.64,2.75,35.6,1.00E-05
2019/4/24 0:15,294.9,1005.57,85.48,2.77,35.49,1.00E-05
2019/4/24 0:30,294.87,1005.53,84.32,2.8,35.36,1.00E-05
2019/4/24 0:45,294.85,1005.48,83.17,2.82,34.91,1.00E-05
2019/4/24 1:00,294.83,1005.43,82.01,2.85,34.34,1.00E-05
2019/4/24 1:15,295.66,1005.59,81.2,2.79,33.68,1.00E-05
2019/4/24 1:30,296.48,1005.74,80.39,2.74,33.33,0.01
2019/4/24 1:45,297.31,1005.9,79.58,2.69,33.36,0.01
2019/4/24 2:00,298.13,1006.05,78.78,2.63,33.4,0.01
2019/4/24 2:15,298.03,1005.99,77.94,2.59,33.15,0.01
2019/4/24 2:30,297.93,1005.93,77.1,2.54,32.58,0.01
2019/4/24 2:45,297.82,1005.87,76.26,2.49,32.54,1.00E-05
2019/4/24 3:00,297.72,1005.81,75.42,2.44,33.08,1.00E-05
2019/4/24 3:15,297.89,1005.68,73.81,2.37,32.62,0.01
2019/4/24 3:30,298.06,1005.55,72.2,2.3,31.84,0.01
2019/4/24 3:45,298.22,1005.42,70.58,2.23,31.3,0.02
2019/4/24 4:00,298.39,1005.29,68.97,2.16,31.36,0.02
2019/4/24 4:15,298.96,1005.11,68.09,2.14,31.06,0.02
2019/4/24 4:30,299.53,1004.93,67.2,2.11,31.22,0.02
2019/4/24 4:45,300.1,1004.76,66.32,2.09,31.8,0.01
2019/4/24 5:00,300.66,1004.58,65.43,2.07,32.68,0.01
2019/4/24 5:15,300.77,1004.52,65.29,2.03,32.87,0.01
2019/4/24 5:30,300.88,1004.46,65.15,1.99,33.23,0.01
2019/4/24 5:45,300.99,1004.4,65.01,1.95,33.28,1.00E-05
2019/4/24 6:00,301.1,1004.34,64.87,1.91,33.09,1.00E-05
2019/4/24 6:15,301.12,1004.06,64.86,1.95,32.65,0.01
2019/4/24 6:30,301.13,1003.77,64.85,1.99,32.52,0.01
2019/4/24 6:45,301.15,1003.49,64.84,2.03,32.8,0.02
2019/4/24 7:00,301.17,1003.21,64.84,2.07,34.15,0.02
2019/4/24 7:15,301.24,1003.15,64.66,2.04,35.14,0.02
2019/4/24 7:30,301.31,1003.09,64.48,2.02,35.85,0.02
2019/4/24 7:45,301.38,1003.04,64.3,1.99,36.14,0.02
2019/4/24 8:00,301.45,1002.98,64.12,1.97,36.33,0.02
2019/4/24 8:15,301.41,1002.8,64.41,1.9,35.94,0.02
2019/4/24 8:30,301.38,1002.62,64.7,1.83,35.26,0.01
2019/4/24 8:45,301.35,1002.44,65,1.76,35.05,0.01
2019/4/24 9:00,301.32,1002.26,65.29,1.68,35.68,1.00E-05
2019/4/24 9:15,300.5,1002.44,65.95,1.54,36.39,1.00E-05
2019/4/24 9:30,299.68,1002.61,66.61,1.4,36.94,1.00E-05
2019/4/24 9:45,298.86,1002.79,67.27,1.26,37.04,1.00E-05
2019/4/24 10:00,298.04,1002.96,67.92,1.11,36.07,1.00E-05
2019/4/24 10:15,297.8,1002.86,69.07,1.28,35.92,1.00E-05
2019/4/24 10:30,297.55,1002.76,70.22,1.44,35.95,1.00E-05
2019/4/24 10:45,297.31,1002.66,71.36,1.61,36.42,1.00E-05
2019/4/24 11:00,297.06,1002.55,72.51,1.77,36.85,1.00E-05
2019/4/24 11:15,296.97,1002.51,74,1.9,36.91,1.00E-05
2019/4/24 11:30,296.88,1002.47,75.49,2.04,36.85,1.00E-05
2019/4/24 11:45,296.79,1002.42,76.99,2.17,36.86,1.00E-05
2019/4/24 12:00,296.7,1002.38,78.48,2.3,36.8,1.00E-05
2019/4/24 12:15,296.84,1002.51,79,2.31,36.99,1.00E-05
2019/4/24 12:30,296.98,1002.65,79.53,2.32,37.41,1.00E-05
2019/4/24 12:45,297.12,1002.79,80.05,2.33,37.65,1.00E-05
2019/4/24 13:00,297.26,1002.92,80.58,2.34,37.5,1.00E-05
2019/4/24 13:15,297.37,1002.98,80.95,2.17,37.25,1.00E-05
2019/4/24 13:30,297.48,1003.04,81.32,2,36.89,1.00E-05
2019/4/24 13:45,297.59,1003.1,81.69,1.83,36.86,1.00E-05
2019/4/24 14:00,297.7,1003.16,82.06,1.66,37.31,1.00E-05
2019/4/24 14:15,297.53,1003.36,82.23,1.46,37.3,1.00E-05
2019/4/24 14:30,297.36,1003.56,82.4,1.27,37.55,1.00E-05
2019/4/24 14:45,297.19,1003.76,82.58,1.08,37.44,1.00E-05
2019/4/24 15:00,297.02,1003.96,82.75,0.88,36.94,1.00E-05
2019/4/24 15:15,297.01,1003.97,83.32,0.86,36.96,0.01
2019/4/24 15:30,297.01,1003.99,83.89,0.83,36.86,0.01
2019/4/24 15:45,297,1004,84.47,0.81,36.65,0.02
2019/4/24 16:00,297,1004.02,85.04,0.78,36.42,0.02
2019/4/24 16:15,296.75,1003.96,86.21,1,35.91,0.11
2019/4/24 16:30,296.5,1003.9,87.38,1.21,35.06,0.2
2019/4/24 16:45,296.25,1003.84,88.55,1.43,34.46,0.29
2019/4/24 17:00,296.01,1003.78,89.72,1.64,34.15,0.38
2019/4/24 17:15,296.01,1003.65,90.51,1.68,33.65,0.4
2019/4/24 17:30,296.02,1003.52,91.3,1.72,32.95,0.43
2019/4/24 17:45,296.02,1003.4,92.09,1.77,32.32,0.45
2019/4/24 18:00,296.03,1003.27,92.89,1.81,32.43,0.47
2019/4/24 18:15,296.04,1003.22,93.12,1.71,32.3,0.35
2019/4/24 18:30,296.05,1003.18,93.35,1.61,32.78,0.24
2019/4/24 18:45,296.06,1003.13,93.59,1.52,33.18,0.12
2019/4/24 19:00,296.07,1003.09,93.82,1.42,33.19,1.00E-05
2019/4/24 19:15,295.76,1003.01,94.16,1.4,33.39,1.00E-05
2019/4/24 19:30,295.44,1002.92,94.49,1.38,33.86,1.00E-05
2019/4/24 19:45,295.13,1002.84,94.82,1.36,34.05,1.00E-05
2019/4/24 20:00,294.81,1002.76,95.15,1.34,33.82,1.00E-05
2019/4/24 20:15,294.77,1002.86,95.47,1.37,32.96,1.00E-05
2019/4/24 20:30,294.73,1002.96,95.79,1.39,32.37,1.00E-05
2019/4/24 20:45,294.69,1003.06,96.11,1.41,33.07,1.00E-05
2019/4/24 21:00,294.65,1003.15,96.42,1.44,33.44,1.00E-05
2019/4/24 21:15,294.91,1003.2,96.64,1.68,33.33,1.00E-05
2019/4/24 21:30,295.16,1003.24,96.86,1.93,33.47,1.00E-05
2019/4/24 21:45,295.42,1003.28,97.07,2.17,34.4,1.00E-05
2019/4/24 22:00,295.68,1003.32,97.29,2.42,36.03,1.00E-05
2019/4/24 22:15,295.59,1003.42,96.66,2.55,36.79,1.00E-05
2019/4/24 22:30,295.51,1003.52,96.03,2.68,37.19,1.00E-05
2019/4/24 22:45,295.42,1003.62,95.41,2.81,37.42,1.00E-05
2019/4/24 23:00,295.33,1003.72,94.78,2.94,37.4,1.00E-05
2019/4/24 23:15,295.28,1003.92,93.45,2.5,37.66,1.00E-05
2019/4/24 23:30,295.22,1004.13,92.13,2.06,37.97,1.00E-05
2019/4/24 23:45,295.17,1004.33,90.8,1.62,38.02,1.00E-05
2019/4/25 0:00,295.11,1004.54,89.48,1.18,36.2,1.00E-05
2019/4/25 0:15,295.17,1004.65,88.15,0.99,36.08,1.00E-05
2019/4/25 0:30,295.23,1004.77,86.83,0.8,35.5,1.00E-05
2019/4/25 0:45,295.29,1004.88,85.5,0.61,34.45,1.00E-05
2019/4/25 1:00,295.35,1004.99,84.18,0.41,33.69,1.00E-05
2019/4/25 1:15,296.16,1005.24,82.27,0.49,33.2,0.01
2019/4/25 1:30,296.96,1005.49,80.36,0.56,32.61,0.01
2019/4/25 1:45,297.77,1005.74,78.45,0.64,32.02,0.02
2019/4/25 2:00,298.58,1005.99,76.54,0.71,31.81,0.02
2019/4/25 2:15,298.43,1006.16,76.01,0.85,31.62,0.06
2019/4/25 2:30,298.29,1006.32,75.47,0.99,31.09,0.11
2019/4/25 2:45,298.15,1006.49,74.94,1.13,30.75,0.15
2019/4/25 3:00,298.01,1006.66,74.41,1.27,30.8,0.19
2019/4/25 3:15,298.14,1006.67,74.28,1.49,31.14,0.21
2019/4/25 3:30,298.27,1006.69,74.16,1.72,31.19,0.22
2019/4/25 3:45,298.39,1006.71,74.04,1.95,31.07,0.24
2019/4/25 4:00,298.52,1006.73,73.92,2.17,31.09,0.25
2019/4/25 4:15,298.71,1006.65,73.56,2.33,31.05,0.22
2019/4/25 4:30,298.9,1006.56,73.2,2.5,31.38,0.18
2019/4/25 4:45,299.09,1006.48,72.84,2.66,31.7,0.15
2019/4/25 5:00,299.28,1006.39,72.48,2.83,31.85,0.11
2019/4/25 5:15,299.2,1006.27,72.32,2.99,32.35,0.1
2019/4/25 5:30,299.13,1006.14,72.16,3.16,32.93,0.1
2019/4/25 5:45,299.05,1006.02,71.99,3.33,32.72,0.09
2019/4/25 6:00,298.97,1005.89,71.83,3.5,32.28,0.08
2019/4/25 6:15,298.97,1005.81,71.56,3.73,31.86,0.09
2019/4/25 6:30,298.97,1005.74,71.29,3.96,31.43,0.1
2019/4/25 6:45,298.97,1005.66,71.02,4.19,30.9,0.11
2019/4/25 7:00,298.98,1005.59,70.75,4.41,30.74,0.12
2019/4/25 7:15,298.96,1005.56,70.08,4.54,30.57,0.1
2019/4/25 7:30,298.94,1005.54,69.41,4.66,30.38,0.07
2019/4/25 7:45,298.92,1005.52,68.74,4.78,30.11,0.05
2019/4/25 8:00,298.9,1005.5,68.06,4.9,29.62,0.02
2019/4/25 8:15,298.97,1005.49,68.27,4.92,28.96,0.02
2019/4/25 8:30,299.04,1005.47,68.48,4.94,28.41,0.01
2019/4/25 8:45,299.11,1005.46,68.68,4.97,28.33,0.01
2019/4/25 9:00,299.18,1005.45,68.89,4.99,28.48,1.00E-05
2019/4/25 9:15,298.3,1005.76,69.46,4.78,28.67,1.00E-05
2019/4/25 9:30,297.43,1006.08,70.02,4.57,28.95,1.00E-05
2019/4/25 9:45,296.55,1006.39,70.59,4.37,28.82,1.00E-05
2019/4/25 10:00,295.68,1006.71,71.15,4.16,27.58,1.00E-05
2019/4/25 10:15,295.69,1006.83,71.93,4.27,27.13,1.00E-05
2019/4/25 10:30,295.71,1006.95,72.7,4.38,27.33,1.00E-05
2019/4/25 10:45,295.73,1007.07,73.47,4.49,27.6,1.00E-05
2019/4/25 11:00,295.75,1007.19,74.25,4.6,27.65,1.00E-05
2019/4/25 11:15,295.72,1007.26,74.69,4.64,27.91,1.00E-05
2019/4/25 11:30,295.69,1007.34,75.14,4.69,28.26,1.00E-05
2019/4/25 11:45,295.66,1007.42,75.58,4.74,28.47,1.00E-05
2019/4/25 12:00,295.63,1007.5,76.03,4.79,28.59,1.00E-05
2019/4/25 12:15,295.62,1007.59,76.36,4.67,29.02,1.00E-05
2019/4/25 12:30,295.62,1007.69,76.7,4.56,29.08,1.00E-05
2019/4/25 12:45,295.62,1007.79,77.04,4.45,28.81,1.00E-05
2019/4/25 13:00,295.62,1007.88,77.37,4.33,28.59,1.00E-05
2019/4/25 13:15,295.53,1007.88,77.87,4.15,28.32,1.00E-05
2019/4/25 13:30,295.45,1007.88,78.36,3.96,28.16,1.00E-05
2019/4/25 13:45,295.36,1007.88,78.86,3.78,27.87,1.00E-05
2019/4/25 14:00,295.27,1007.88,79.36,3.59,27.69,1.00E-05
2019/4/25 14:15,294.96,1007.87,80.08,3.35,27.35,1.00E-05
2019/4/25 14:30,294.64,1007.87,80.81,3.1,27.35,0.01
2019/4/25 14:45,294.33,1007.87,81.54,2.85,27.67,0.01
2019/4/25 15:00,294.01,1007.86,82.27,2.61,27.86,0.01
2019/4/25 15:15,294.29,1007.78,82.81,2.68,28.02,0.01
2019/4/25 15:30,294.56,1007.7,83.35,2.76,27.99,0.01
2019/4/25 15:45,294.83,1007.61,83.9,2.84,28.11,0.01
2019/4/25 16:00,295.1,1007.53,84.44,2.92,28.49,0.01
2019/4/25 16:15,295.07,1007.49,84.58,3.03,28.09,0.01
2019/4/25 16:30,295.04,1007.46,84.72,3.14,27.58,0.01
2019/4/25 16:45,295.01,1007.43,84.86,3.25,27.39,0.01
2019/4/25 17:00,294.97,1007.4,85,3.36,27.55,0.01
2019/4/25 17:15,294.85,1007.27,85.14,3.37,27.62,0.01
2019/4/25 17:30,294.73,1007.14,85.27,3.38,27.73,0.01
2019/4/25 17:45,294.6,1007.01,85.41,3.39,28.03,1.00E-05
2019/4/25 18:00,294.48,1006.88,85.54,3.4,28.26,1.00E-05
2019/4/25 18:15,294.4,1006.91,85.83,3.36,28.28,1.00E-05
2019/4/25 18:30,294.33,1006.93,86.12,3.33,28.09,1.00E-05
2019/4/25 18:45,294.26,1006.96,86.41,3.29,27.85,1.00E-05
2019/4/25 19:00,294.18,1006.98,86.69,3.25,28,1.00E-05
2019/4/25 19:15,293.95,1006.91,87.1,3.29,28.37,1.00E-05
2019/4/25 19:30,293.72,1006.83,87.51,3.33,28.62,1.00E-05
2019/4/25 19:45,293.48,1006.76,87.92,3.38,28.8,1.00E-05
2019/4/25 20:00,293.25,1006.69,88.33,3.42,29.07,1.00E-05
2019/4/25 20:15,293.2,1006.77,88.52,3.48,28.95,1.00E-05
2019/4/25 20:30,293.16,1006.86,88.7,3.55,28.61,1.00E-05
2019/4/25 20:45,293.12,1006.94,88.88,3.62,28.66,1.00E-05
2019/4/25 21:00,293.07,1007.02,89.07,3.68,28.84,1.00E-05
2019/4/25 21:15,293.12,1007.36,89.9,3.56,29.23,0.01
2019/4/25 21:30,293.17,1007.69,90.73,3.44,29.61,0.01
2019/4/25 21:45,293.22,1008.02,91.55,3.32,30.23,0.02
2019/4/25 22:00,293.27,1008.35,92.38,3.2,30.67,0.02
2019/4/25 22:15,293.25,1008.46,92.17,3.22,31.73,0.03
2019/4/25 22:30,293.23,1008.56,91.96,3.25,32.61,0.04
2019/4/25 22:45,293.21,1008.67,91.74,3.27,33.24,0.04
2019/4/25 23:00,293.19,1008.78,91.53,3.29,33.46,0.05
2019/4/25 23:15,293.22,1009.01,90.77,3.32,33.6,0.05
2019/4/25 23:30,293.25,1009.23,90.02,3.35,33.62,0.05
2019/4/25 23:45,293.29,1009.46,89.26,3.38,33.76,0.04
2019/4/26 0:00,293.32,1009.69,88.51,3.41,32.59,0.04
2019/4/26 0:15,293.41,1009.77,87.95,3.44,32.47,0.03
2019/4/26 0:30,293.5,1009.85,87.38,3.47,31.98,0.03
2019/4/26 0:45,293.58,1009.93,86.82,3.5,31.14,0.02
2019/4/26 1:00,293.67,1010.01,86.26,3.53,30.11,0.01
2019/4/26 1:15,294,1010.18,85.57,3.49,29.13,0.01
2019/4/26 1:30,294.34,1010.34,84.88,3.44,28.31,0.01
2019/4/26 1:45,294.67,1010.51,84.19,3.4,27.74,1.00E-05
2019/4/26 2:00,295,1010.67,83.5,3.36,27.37,1.00E-05
2019/4/26 2:15,295.15,1010.74,82.8,3.33,27.15,1.00E-05
2019/4/26 2:30,295.3,1010.8,82.1,3.3,27.37,1.00E-05
2019/4/26 2:45,295.45,1010.86,81.39,3.27,27.86,1.00E-05
2019/4/26 3:00,295.59,1010.92,80.69,3.23,27.77,1.00E-05
2019/4/26 3:15,295.78,1010.85,80.16,3.42,27.64,1.00E-05
2019/4/26 3:30,295.96,1010.77,79.63,3.6,27.65,1.00E-05
2019/4/26 3:45,296.14,1010.7,79.1,3.78,27.64,1.00E-05
2019/4/26 4:00,296.32,1010.62,78.58,3.97,27.64,1.00E-05
2019/4/26 4:15,296.38,1010.58,78.71,4.41,27.85,1.00E-05
2019/4/26 4:30,296.44,1010.54,78.85,4.85,28.57,0.01
2019/4/26 4:45,296.49,1010.5,78.98,5.29,29.03,0.01
2019/4/26 5:00,296.55,1010.47,79.12,5.73,29.04,0.01
2019/4/26 5:15,296.22,1010.27,79.46,6.03,29.01,0.01
2019/4/26 5:30,295.9,1010.08,79.8,6.33,29.04,0.01
2019/4/26 5:45,295.57,1009.88,80.14,6.63,29.07,1.00E-05
2019/4/26 6:00,295.25,1009.69,80.48,6.93,29.2,1.00E-05
2019/4/26 6:15,294.83,1009.59,80.02,6.98,29.33,1.00E-05
2019/4/26 6:30,294.42,1009.49,79.56,7.02,29.26,1.00E-05
2019/4/26 6:45,294,1009.39,79.1,7.07,29.5,1.00E-05
2019/4/26 7:00,293.59,1009.29,78.64,7.11,29.65,1.00E-05
2019/4/26 7:15,293.29,1009.19,78.12,7.05,29.79,1.00E-05
2019/4/26 7:30,293,1009.08,77.59,6.98,30.49,0.01
2019/4/26 7:45,292.71,1008.98,77.06,6.92,31,0.01
2019/4/26 8:00,292.41,1008.87,76.53,6.85,31.28,0.01
2019/4/26 8:15,292.47,1008.98,76.37,6.78,31.16,0.01
2019/4/26 8:30,292.53,1009.09,76.2,6.71,31.22,0.01
2019/4/26 8:45,292.59,1009.19,76.03,6.63,31.3,1.00E-05
2019/4/26 9:00,292.65,1009.3,75.86,6.56,31.34,1.00E-05
2019/4/26 9:15,292.02,1009.79,76.21,6.3,32.1,0.01
2019/4/26 9:30,291.39,1010.29,76.57,6.03,32.59,0.02
2019/4/26 9:45,290.76,1010.78,76.92,5.76,32.77,0.02
2019/4/26 10:00,290.13,1011.28,77.27,5.5,31.55,0.03
2019/4/26 10:15,290.25,1011.39,77.39,5.35,31.53,0.04
2019/4/26 10:30,290.38,1011.51,77.5,5.19,31.83,0.05
2019/4/26 10:45,290.51,1011.62,77.61,5.04,32.13,0.06
2019/4/26 11:00,290.64,1011.74,77.72,4.89,32.23,0.07
2019/4/26 11:15,290.81,1011.84,78.21,4.7,32.15,0.06
2019/4/26 11:30,290.98,1011.95,78.69,4.51,31.99,0.04
2019/4/26 11:45,291.15,1012.06,79.17,4.32,31.85,0.03
2019/4/26 12:00,291.33,1012.17,79.66,4.13,31.8,0.01
2019/4/26 12:15,291.48,1012.32,80.03,4.06,31.7,0.01
2019/4/26 12:30,291.64,1012.46,80.4,4,31.53,0.01
2019/4/26 12:45,291.8,1012.61,80.77,3.93,31.54,1.00E-05
2019/4/26 13:00,291.96,1012.76,81.14,3.87,31.03,1.00E-05
2019/4/26 13:15,291.81,1012.72,80.85,3.89,30.6,1.00E-05
2019/4/26 13:30,291.67,1012.68,80.55,3.91,30.37,1.00E-05
2019/4/26 13:45,291.52,1012.64,80.25,3.94,30.44,1.00E-05
2019/4/26 14:00,291.37,1012.6,79.96,3.96,30.51,1.00E-05
2019/4/26 14:15,291.08,1012.63,79.36,3.86,30.3,1.00E-05
2019/4/26 14:30,290.79,1012.65,78.76,3.76,30.74,1.00E-05
2019/4/26 14:45,290.5,1012.67,78.17,3.65,31.07,1.00E-05
2019/4/26 15:00,290.22,1012.7,77.57,3.55,31.53,1.00E-05
2019/4/26 15:15,290.16,1012.77,77.33,3.4,31.83,1.00E-05
2019/4/26 15:30,290.1,1012.83,77.1,3.26,31.66,1.00E-05
2019/4/26 15:45,290.04,1012.9,76.86,3.11,31.67,1.00E-05
2019/4/26 16:00,289.98,1012.97,76.62,2.96,31.48,1.00E-05
2019/4/26 16:15,289.92,1012.86,76.61,2.87,31.29,1.00E-05
2019/4/26 16:30,289.87,1012.74,76.59,2.77,30.77,1.00E-05
2019/4/26 16:45,289.81,1012.63,76.57,2.68,30.58,1.00E-05
2019/4/26 17:00,289.76,1012.51,76.56,2.58,30.9,1.00E-05
2019/4/26 17:15,289.74,1012.31,76.67,2.54,31,1.00E-05
2019/4/26 17:30,289.72,1012.12,76.78,2.5,30.81,1.00E-05
2019/4/26 17:45,289.7,1011.92,76.89,2.46,30.62,1.00E-05
2019/4/26 18:00,289.68,1011.72,77,2.42,30.67,1.00E-05
2019/4/26 18:15,289.67,1011.69,77.1,2.46,30.48,1.00E-05
2019/4/26 18:30,289.66,1011.65,77.19,2.5,30.56,1.00E-05
2019/4/26 18:45,289.65,1011.62,77.29,2.54,30.74,1.00E-05
2019/4/26 19:00,289.64,1011.58,77.38,2.59,31.16,1.00E-05
2019/4/26 19:15,289.53,1011.52,77.55,2.76,30.93,1.00E-05
2019/4/26 19:30,289.42,1011.46,77.73,2.94,30.44,1.00E-05
2019/4/26 19:45,289.31,1011.4,77.9,3.11,29.87,1.00E-05
2019/4/26 20:00,289.2,1011.33,78.08,3.29,29.47,1.00E-05
2019/4/26 20:15,289.18,1011.39,78.07,3.45,29.09,1.00E-05
2019/4/26 20:30,289.15,1011.44,78.06,3.62,28.72,1.00E-05
2019/4/26 20:45,289.12,1011.49,78.05,3.78,28.68,1.00E-05
2019/4/26 21:00,289.1,1011.54,78.04,3.95,28.21,1.00E-05
2019/4/26 21:15,289.06,1011.55,77.68,3.99,27.74,1.00E-05
2019/4/26 21:30,289.02,1011.55,77.33,4.04,27.79,1.00E-05
2019/4/26 21:45,288.99,1011.56,76.98,4.09,28.21,1.00E-05
2019/4/26 22:00,288.95,1011.57,76.63,4.13,28.52,1.00E-05
2019/4/26 22:15,288.96,1011.63,76.61,4.25,28.54,1.00E-05
2019/4/26 22:30,288.96,1011.69,76.6,4.37,28.32,1.00E-05
2019/4/26 22:45,288.96,1011.76,76.59,4.49,27.97,1.00E-05
2019/4/26 23:00,288.96,1011.82,76.58,4.61,27.75,1.00E-05
2019/4/26 23:15,288.95,1011.8,75.93,4.77,27.9,1.00E-05
2019/4/26 23:30,288.93,1011.78,75.29,4.93,28.32,1.00E-05
2019/4/26 23:45,288.91,1011.76,74.65,5.09,29.14,1.00E-05
2019/4/27 0:00,288.9,1011.74,74.01,5.25,31.17,1.00E-05
2019/4/27 0:15,288.92,1011.77,73.61,5.25,31.05,1.00E-05
2019/4/27 0:30,288.95,1011.79,73.21,5.25,31.09,1.00E-05
2019/4/27 0:45,288.98,1011.82,72.82,5.26,31.05,1.00E-05
